user_id,data,tipo,categoria,valor
73,2026-03-30,despesa,educacao,690
73,2026-03-25,receita,salario,3656
73,2026-03-16,despesa,transporte,615
73,2026-03-29,despesa,educacao,103
73,2026-03-31,receita,salario,3656
73,2026-01-20,despesa,alimentacao,242
73,2026-02-27,despesa,transporte,178
73,2026-03-22,despesa,moradia,901
73,2026-03-11,despesa,moradia,1185
73,2026-02-20,despesa,lazer,237
73,2026-02-04,despesa,alimentacao,1437
73,2026-03-17,despesa,educacao,325
73,2026-03-14,despesa,alimentacao,292
73,2026-01-19,despesa,moradia,734
73,2026-02-12,receita,salario,3656
73,2026-03-01,despesa,educacao,1549
73,2026-02-21,despesa,alimentacao,926
73,2026-03-27,receita,salario,3656
73,2026-03-13,receita,salario,3656
74,2026-02-11,despesa,transporte,676
74,2026-01-26,receita,salario,6834
74,2026-03-18,despesa,educacao,1093
74,2026-02-25,receita,salario,6834
74,2026-02-08,despesa,transporte,1280
74,2026-02-24,receita,salario,6834
74,2026-01-26,receita,salario,6834
74,2026-01-11,receita,salario,6834
74,2026-02-12,receita,salario,6834
74,2026-01-06,receita,salario,6834
74,2026-02-11,receita,salario,6834
74,2026-03-13,despesa,alimentacao,1959
74,2026-02-16,despesa,educacao,316
74,2026-03-02,despesa,lazer,1981
74,2026-01-26,despesa,lazer,701
74,2026-02-12,despesa,moradia,1494
74,2026-02-15,despesa,educacao,769
74,2026-01-13,despesa,alimentacao,167
74,2026-02-23,despesa,lazer,1703
74,2026-01-04,despesa,moradia,354
75,2026-01-07,despesa,educacao,572
75,2026-02-23,despesa,lazer,478
75,2026-01-23,despesa,educacao,796
75,2026-02-26,despesa,moradia,1127
75,2026-01-29,despesa,alimentacao,1237
75,2026-01-14,receita,salario,13016
75,2026-01-30,despesa,moradia,1012
75,2026-03-21,receita,salario,13016
75,2026-02-14,receita,salario,13016
75,2026-03-30,despesa,alimentacao,667
75,2026-02-16,despesa,transporte,1319
75,2026-02-07,despesa,lazer,266
75,2026-01-07,despesa,transporte,1795
75,2026-02-10,receita,salario,13016
75,2026-02-26,despesa,alimentacao,430
75,2026-02-19,despesa,educacao,869
75,2026-02-02,receita,salario,13016
75,2026-02-22,despesa,alimentacao,1589
75,2026-01-17,despesa,alimentacao,551
75,2026-03-31,receita,salario,13016
76,2026-03-12,despesa,educacao,506
76,2026-03-02,despesa,transporte,1838
76,2026-01-24,despesa,lazer,805
76,2026-02-12,despesa,alimentacao,1919
76,2026-01-18,receita,salario,4181
76,2026-01-29,receita,salario,4181
76,2026-02-16,despesa,alimentacao,1104
76,2026-01-04,despesa,lazer,1624
76,2026-02-17,despesa,alimentacao,1112
76,2026-01-04,receita,salario,4181
76,2026-01-22,despesa,lazer,157
76,2026-01-12,despesa,lazer,1603
76,2026-03-31,receita,salario,4181
76,2026-03-12,despesa,lazer,432
76,2026-02-27,despesa,educacao,1163
76,2026-01-06,despesa,transporte,1785
76,2026-01-24,despesa,transporte,1174
76,2026-01-18,despesa,moradia,1430
76,2026-01-30,despesa,educacao,82
76,2026-03-15,despesa,moradia,1703
77,2026-01-27,despesa,transporte,1319
77,2026-01-21,receita,salario,2865
77,2026-01-29,receita,salario,2865
77,2026-03-03,despesa,transporte,819
77,2026-02-21,receita,salario,2865
77,2026-02-13,receita,salario,2865
77,2026-01-03,receita,salario,2865
77,2026-03-23,despesa,transporte,1494
77,2026-02-27,despesa,alimentacao,1680
77,2026-01-11,despesa,moradia,771
77,2026-03-09,despesa,educacao,654
77,2026-03-29,despesa,moradia,1245
77,2026-01-06,despesa,transporte,552
77,2026-02-26,receita,salario,2865
77,2026-01-16,despesa,educacao,1752
77,2026-01-28,despesa,moradia,228
77,2026-02-18,despesa,transporte,478
77,2026-01-22,receita,salario,2865
77,2026-03-28,despesa,transporte,1126
77,2026-02-28,receita,salario,2865
78,2026-02-08,despesa,educacao,974
78,2026-01-03,receita,salario,3310
78,2026-01-29,despesa,lazer,1591
78,2026-01-12,despesa,educacao,638
78,2026-01-19,despesa,lazer,569
78,2026-03-25,despesa,alimentacao,1764
78,2026-03-26,receita,salario,3310
78,2026-01-08,despesa,educacao,1406
78,2026-03-08,despesa,lazer,1901
78,2026-03-19,despesa,moradia,1066
78,2026-03-12,receita,salario,3310
78,2026-02-10,despesa,transporte,162
78,2026-02-13,receita,salario,3310
78,2026-03-21,despesa,alimentacao,1001
78,2026-03-30,despesa,educacao,1418
78,2026-03-22,despesa,lazer,1567
78,2026-03-19,receita,salario,3310
78,2026-01-23,despesa,moradia,1014
78,2026-02-12,receita,salario,3310
78,2026-03-03,despesa,lazer,1919
79,2026-01-28,receita,salario,13214
79,2026-03-01,receita,salario,13214
79,2026-02-20,despesa,educacao,1745
79,2026-01-09,despesa,lazer,517
79,2026-03-09,receita,salario,13214
79,2026-03-08,despesa,educacao,1591
79,2026-03-21,despesa,lazer,1560
79,2026-02-14,receita,salario,13214
79,2026-01-25,receita,salario,13214
79,2026-03-23,despesa,transporte,1139
79,2026-03-15,despesa,educacao,1443
79,2026-02-16,despesa,educacao,544
79,2026-03-18,receita,salario,13214
79,2026-02-24,despesa,alimentacao,84
79,2026-02-22,despesa,transporte,1087
79,2026-02-14,receita,salario,13214
79,2026-03-06,despesa,educacao,936
79,2026-03-27,receita,salario,13214
79,2026-01-19,despesa,moradia,488
79,2026-03-01,despesa,lazer,964
80,2026-01-28,despesa,moradia,302
80,2026-02-18,despesa,lazer,1684
80,2026-02-09,despesa,lazer,1918
80,2026-03-28,despesa,alimentacao,711
80,2026-01-16,despesa,educacao,468
80,2026-03-01,despesa,lazer,889
80,2026-02-24,despesa,alimentacao,134
80,2026-01-26,despesa,moradia,1994
80,2026-03-06,despesa,alimentacao,676
80,2026-03-05,despesa,moradia,1948
80,2026-01-23,despesa,educacao,1662
80,2026-01-18,despesa,lazer,1298
80,2026-01-21,despesa,transporte,968
80,2026-02-14,receita,salario,4572
80,2026-03-29,despesa,moradia,729
80,2026-02-20,despesa,lazer,1123
80,2026-02-17,despesa,transporte,695
80,2026-01-09,despesa,transporte,1898
80,2026-01-31,receita,salario,4572
80,2026-02-09,despesa,moradia,1662
81,2026-02-18,receita,salario,2323
81,2026-01-17,despesa,lazer,1610
81,2026-02-27,receita,salario,2323
81,2026-01-06,despesa,transporte,1070
81,2026-02-07,receita,salario,2323
81,2026-03-16,despesa,alimentacao,1241
81,2026-01-03,receita,salario,2323
81,2026-01-24,receita,salario,2323
81,2026-03-05,despesa,alimentacao,942
81,2026-03-29,despesa,lazer,751
81,2026-01-01,receita,salario,2323
81,2026-02-14,despesa,educacao,1199
81,2026-03-30,despesa,alimentacao,270
81,2026-01-19,despesa,moradia,1098
81,2026-01-16,receita,salario,2323
81,2026-03-14,despesa,lazer,1988
81,2026-02-03,receita,salario,2323
81,2026-02-24,despesa,transporte,394
81,2026-02-14,despesa,alimentacao,1707
81,2026-03-11,despesa,lazer,97
82,2026-02-08,despesa,lazer,1083
82,2026-01-30,despesa,educacao,323
82,2026-03-01,receita,salario,5675
82,2026-03-14,despesa,transporte,565
82,2026-03-04,despesa,transporte,670
82,2026-01-09,receita,salario,5675
82,2026-03-22,receita,salario,5675
82,2026-02-21,despesa,transporte,1334
82,2026-01-20,despesa,moradia,672
82,2026-01-02,despesa,lazer,821
82,2026-02-11,despesa,moradia,1262
82,2026-01-08,despesa,moradia,240
82,2026-01-09,receita,salario,5675
82,2026-01-11,receita,salario,5675
82,2026-02-11,despesa,lazer,425
82,2026-01-13,despesa,transporte,1147
82,2026-03-14,despesa,lazer,1203
82,2026-02-25,despesa,educacao,1688
82,2026-02-09,despesa,lazer,1926
82,2026-01-23,despesa,lazer,228
83,2026-03-10,despesa,alimentacao,138
83,2026-01-31,despesa,educacao,797
83,2026-02-24,receita,salario,13204
83,2026-01-02,despesa,alimentacao,1707
83,2026-03-11,despesa,transporte,1172
83,2026-03-23,receita,salario,13204
83,2026-03-25,despesa,transporte,1028
83,2026-03-27,despesa,educacao,1540
83,2026-03-03,despesa,moradia,265
83,2026-03-09,despesa,lazer,1565
83,2026-02-24,despesa,alimentacao,319
83,2026-02-18,despesa,educacao,1685
83,2026-01-07,receita,salario,13204
83,2026-02-18,receita,salario,13204
83,2026-02-20,receita,salario,13204
83,2026-03-21,despesa,alimentacao,1627
83,2026-01-17,despesa,lazer,1022
83,2026-01-07,despesa,moradia,595
83,2026-02-05,receita,salario,13204
83,2026-01-24,receita,salario,13204
84,2026-01-06,despesa,alimentacao,1994
84,2026-02-24,despesa,educacao,1225
84,2026-03-16,despesa,lazer,1188
84,2026-01-28,despesa,lazer,1239
84,2026-03-02,receita,salario,4203
84,2026-03-31,receita,salario,4203
84,2026-02-23,despesa,moradia,1295
84,2026-02-28,despesa,educacao,1861
84,2026-03-27,despesa,lazer,954
84,2026-01-01,despesa,alimentacao,1273
84,2026-02-25,despesa,transporte,1108
84,2026-01-03,receita,salario,4203
84,2026-01-07,despesa,educacao,1804
84,2026-03-21,despesa,alimentacao,221
84,2026-03-28,receita,salario,4203
84,2026-03-16,despesa,moradia,739
84,2026-03-04,despesa,moradia,1772
84,2026-03-22,despesa,lazer,1462
84,2026-02-17,despesa,moradia,421
84,2026-02-16,receita,salario,4203
85,2026-01-14,despesa,transporte,1326
85,2026-03-02,despesa,alimentacao,1858
85,2026-01-24,receita,salario,12711
85,2026-03-23,despesa,educacao,767
85,2026-03-20,receita,salario,12711
85,2026-01-27,despesa,lazer,853
85,2026-01-08,despesa,educacao,751
85,2026-02-16,despesa,alimentacao,1939
85,2026-03-29,despesa,transporte,1774
85,2026-02-01,despesa,alimentacao,1957
85,2026-01-13,despesa,alimentacao,1519
85,2026-03-20,despesa,lazer,938
85,2026-03-23,despesa,educacao,1550
85,2026-01-31,receita,salario,12711
85,2026-01-25,receita,salario,12711
85,2026-01-08,despesa,alimentacao,435
85,2026-03-22,despesa,alimentacao,1674
85,2026-02-25,despesa,transporte,389
85,2026-03-26,despesa,moradia,1095
85,2026-02-04,despesa,transporte,355
86,2026-02-12,despesa,educacao,491
86,2026-01-02,despesa,educacao,1555
86,2026-01-06,despesa,lazer,374
86,2026-03-10,despesa,moradia,1601
86,2026-02-20,receita,salario,12471
86,2026-03-14,despesa,educacao,1770
86,2026-03-07,receita,salario,12471
86,2026-03-27,despesa,moradia,1351
86,2026-02-03,receita,salario,12471
86,2026-02-07,despesa,transporte,1682
86,2026-01-18,despesa,educacao,944
86,2026-01-01,receita,salario,12471
86,2026-01-04,receita,salario,12471
86,2026-01-27,despesa,alimentacao,1617
86,2026-02-02,despesa,educacao,1178
86,2026-02-24,receita,salario,12471
86,2026-03-11,receita,salario,12471
86,2026-02-03,receita,salario,12471
86,2026-03-29,receita,salario,12471
86,2026-01-13,receita,salario,12471
87,2026-02-23,despesa,moradia,278
87,2026-02-12,despesa,educacao,475
87,2026-03-22,despesa,lazer,968
87,2026-02-23,receita,salario,14716
87,2026-02-27,receita,salario,14716
87,2026-03-12,despesa,alimentacao,1691
87,2026-01-07,despesa,lazer,519
87,2026-03-06,despesa,transporte,1890
87,2026-02-21,despesa,educacao,1870
87,2026-01-21,despesa,educacao,570
87,2026-02-16,despesa,transporte,1508
87,2026-02-25,despesa,lazer,1201
87,2026-01-20,despesa,alimentacao,889
87,2026-03-06,despesa,lazer,1442
87,2026-01-24,despesa,moradia,132
87,2026-03-27,despesa,lazer,1000
87,2026-03-01,despesa,alimentacao,335
87,2026-01-22,despesa,educacao,175
87,2026-01-29,despesa,lazer,603
87,2026-03-06,despesa,transporte,161
88,2026-01-18,receita,salario,8526
88,2026-01-17,despesa,alimentacao,520
88,2026-03-30,despesa,educacao,1513
88,2026-01-22,despesa,alimentacao,1960
88,2026-01-19,despesa,transporte,1555
88,2026-02-04,despesa,moradia,946
88,2026-02-21,despesa,alimentacao,759
88,2026-02-06,receita,salario,8526
88,2026-01-01,receita,salario,8526
88,2026-02-22,receita,salario,8526
88,2026-03-02,despesa,alimentacao,587
88,2026-03-21,receita,salario,8526
88,2026-03-15,despesa,lazer,1346
88,2026-02-28,despesa,transporte,742
88,2026-03-12,despesa,transporte,1235
88,2026-02-15,despesa,moradia,1279
88,2026-03-19,despesa,transporte,657
88,2026-01-19,despesa,alimentacao,483
88,2026-03-22,despesa,moradia,1911
88,2026-01-22,despesa,transporte,1413
89,2026-01-01,receita,salario,2515
89,2026-02-27,receita,salario,2515
89,2026-01-18,receita,salario,2515
89,2026-01-23,despesa,moradia,510
89,2026-01-07,receita,salario,2515
89,2026-01-27,despesa,transporte,1024
89,2026-02-05,receita,salario,2515
89,2026-03-05,receita,salario,2515
89,2026-03-10,receita,salario,2515
89,2026-02-24,despesa,transporte,897
89,2026-03-28,despesa,lazer,1793
89,2026-03-19,despesa,transporte,1620
89,2026-03-20,despesa,moradia,462
89,2026-02-03,despesa,alimentacao,730
89,2026-01-23,despesa,lazer,1387
89,2026-02-01,despesa,transporte,1116
89,2026-01-07,despesa,transporte,1646
89,2026-01-14,despesa,moradia,567
89,2026-01-10,receita,salario,2515
89,2026-01-30,despesa,lazer,175
90,2026-03-01,receita,salario,5425
90,2026-03-15,despesa,transporte,1755
90,2026-02-20,despesa,alimentacao,105
90,2026-03-21,despesa,alimentacao,1600
90,2026-03-03,despesa,transporte,1794
90,2026-03-05,despesa,alimentacao,547
90,2026-02-27,receita,salario,5425
90,2026-02-05,despesa,lazer,62
90,2026-01-15,receita,salario,5425
90,2026-03-01,receita,salario,5425
90,2026-03-04,despesa,transporte,764
90,2026-03-15,despesa,moradia,225
90,2026-02-12,receita,salario,5425
90,2026-02-10,receita,salario,5425
90,2026-02-09,receita,salario,5425
90,2026-01-17,receita,salario,5425
90,2026-02-26,receita,salario,5425
90,2026-03-03,despesa,lazer,885
90,2026-03-22,receita,salario,5425
90,2026-02-19,despesa,alimentacao,217
91,2026-02-27,despesa,transporte,710
91,2026-01-18,despesa,lazer,201
91,2026-03-15,despesa,alimentacao,323
91,2026-02-11,receita,salario,1904
91,2026-02-14,despesa,transporte,122
91,2026-01-14,despesa,educacao,784
91,2026-01-04,despesa,moradia,1477
91,2026-02-16,despesa,alimentacao,314
91,2026-03-18,receita,salario,1904
91,2026-01-15,receita,salario,1904
91,2026-01-19,receita,salario,1904
91,2026-01-26,despesa,alimentacao,203
91,2026-02-15,despesa,educacao,387
91,2026-02-22,receita,salario,1904
91,2026-02-11,despesa,educacao,637
91,2026-02-18,despesa,lazer,692
91,2026-02-18,despesa,moradia,1428
91,2026-03-13,despesa,moradia,1958
91,2026-01-07,despesa,alimentacao,917
91,2026-01-16,receita,salario,1904
92,2026-02-23,despesa,educacao,610
92,2026-01-25,despesa,moradia,513
92,2026-01-16,despesa,transporte,1230
92,2026-01-06,despesa,moradia,1409
92,2026-03-12,despesa,alimentacao,860
92,2026-01-26,receita,salario,2960
92,2026-03-12,despesa,moradia,1194
92,2026-02-14,despesa,lazer,1012
92,2026-02-21,despesa,educacao,1995
92,2026-03-16,despesa,alimentacao,669
92,2026-01-30,receita,salario,2960
92,2026-03-31,despesa,alimentacao,830
92,2026-03-19,receita,salario,2960
92,2026-01-26,despesa,educacao,1889
92,2026-02-09,receita,salario,2960
92,2026-03-14,despesa,educacao,1278
92,2026-01-23,despesa,educacao,353
92,2026-01-02,receita,salario,2960
92,2026-02-28,despesa,alimentacao,1256
92,2026-01-12,despesa,educacao,1585
93,2026-03-19,despesa,educacao,723
93,2026-02-13,despesa,alimentacao,1207
93,2026-03-18,despesa,alimentacao,327
93,2026-01-18,despesa,lazer,172
93,2026-02-20,receita,salario,8745
93,2026-02-17,despesa,moradia,133
93,2026-01-27,despesa,transporte,406
93,2026-02-17,despesa,alimentacao,1142
93,2026-01-11,receita,salario,8745
93,2026-01-03,receita,salario,8745
93,2026-01-23,despesa,transporte,1082
93,2026-01-15,receita,salario,8745
93,2026-03-11,receita,salario,8745
93,2026-01-21,despesa,lazer,938
93,2026-01-11,despesa,moradia,1691
93,2026-03-29,despesa,moradia,680
93,2026-01-14,receita,salario,8745
93,2026-01-10,despesa,moradia,413
93,2026-02-03,receita,salario,8745
93,2026-01-17,receita,salario,8745
94,2026-03-03,despesa,lazer,1842
94,2026-01-12,receita,salario,6476
94,2026-02-11,receita,salario,6476
94,2026-03-26,despesa,educacao,1205
94,2026-03-23,despesa,moradia,691
94,2026-01-12,despesa,moradia,915
94,2026-01-06,receita,salario,6476
94,2026-02-20,despesa,lazer,1514
94,2026-01-12,despesa,educacao,569
94,2026-01-11,receita,salario,6476
94,2026-01-10,despesa,moradia,1185
94,2026-01-08,despesa,moradia,923
94,2026-03-17,despesa,educacao,801
94,2026-02-23,despesa,alimentacao,903
94,2026-01-21,receita,salario,6476
94,2026-02-08,despesa,alimentacao,904
94,2026-01-07,receita,salario,6476
94,2026-01-26,despesa,moradia,1319
94,2026-03-02,despesa,transporte,605
94,2026-03-15,despesa,educacao,427
95,2026-01-06,despesa,educacao,291
95,2026-02-07,despesa,transporte,315
95,2026-03-13,despesa,educacao,119
95,2026-03-26,receita,salario,14225
95,2026-02-08,despesa,lazer,1516
95,2026-01-18,receita,salario,14225
95,2026-02-26,despesa,educacao,1889
95,2026-02-11,receita,salario,14225
95,2026-02-21,despesa,educacao,1819
95,2026-01-26,despesa,educacao,840
95,2026-02-26,receita,salario,14225
95,2026-03-28,receita,salario,14225
95,2026-03-05,despesa,alimentacao,338
95,2026-03-26,receita,salario,14225
95,2026-02-16,despesa,lazer,1299
95,2026-03-25,despesa,educacao,931
95,2026-01-18,despesa,lazer,137
95,2026-03-13,receita,salario,14225
95,2026-02-13,receita,salario,14225
95,2026-03-28,despesa,lazer,188
96,2026-03-07,despesa,lazer,1237
96,2026-02-02,despesa,transporte,1881
96,2026-03-30,receita,salario,12729
96,2026-01-19,despesa,educacao,911
96,2026-01-19,receita,salario,12729
96,2026-02-23,receita,salario,12729
96,2026-01-12,despesa,alimentacao,1894
96,2026-01-08,receita,salario,12729
96,2026-01-05,receita,salario,12729
96,2026-02-23,receita,salario,12729
96,2026-01-29,receita,salario,12729
96,2026-02-27,despesa,alimentacao,1661
96,2026-01-02,receita,salario,12729
96,2026-01-28,despesa,alimentacao,534
96,2026-03-27,despesa,alimentacao,688
96,2026-01-07,despesa,educacao,1161
96,2026-03-17,receita,salario,12729
96,2026-02-09,despesa,alimentacao,378
96,2026-02-01,receita,salario,12729
96,2026-01-13,despesa,lazer,1403
97,2026-02-21,despesa,transporte,1766
97,2026-02-19,despesa,moradia,809
97,2026-01-07,despesa,alimentacao,465
97,2026-01-15,receita,salario,2752
97,2026-03-26,despesa,moradia,949
97,2026-01-11,despesa,moradia,1006
97,2026-02-06,despesa,moradia,1926
97,2026-02-09,receita,salario,2752
97,2026-01-16,despesa,lazer,304
97,2026-03-09,despesa,alimentacao,720
97,2026-02-22,despesa,educacao,349
97,2026-01-12,despesa,lazer,305
97,2026-01-09,despesa,educacao,999
97,2026-02-23,despesa,alimentacao,148
97,2026-03-10,despesa,lazer,1299
97,2026-03-18,despesa,moradia,1438
97,2026-02-27,despesa,lazer,1115
97,2026-02-07,receita,salario,2752
97,2026-02-02,receita,salario,2752
97,2026-03-13,despesa,lazer,356
98,2026-03-15,receita,salario,8449
98,2026-01-15,despesa,alimentacao,1846
98,2026-03-24,receita,salario,8449
98,2026-01-10,despesa,moradia,53
98,2026-01-18,receita,salario,8449
98,2026-02-05,despesa,moradia,1021
98,2026-02-05,despesa,transporte,1594
98,2026-03-02,despesa,transporte,988
98,2026-02-04,despesa,educacao,1706
98,2026-03-19,despesa,transporte,1498
98,2026-02-14,receita,salario,8449
98,2026-01-28,receita,salario,8449
98,2026-03-17,receita,salario,8449
98,2026-01-01,receita,salario,8449
98,2026-03-31,receita,salario,8449
98,2026-03-29,despesa,alimentacao,1243
98,2026-02-08,receita,salario,8449
98,2026-03-03,despesa,lazer,1223
98,2026-01-04,despesa,moradia,1018
98,2026-03-09,despesa,lazer,947
99,2026-02-18,despesa,alimentacao,296
99,2026-01-31,despesa,lazer,609
99,2026-02-20,despesa,moradia,1801
99,2026-02-18,despesa,transporte,1153
99,2026-02-26,despesa,educacao,960
99,2026-01-27,despesa,moradia,1009
99,2026-01-30,despesa,moradia,1287
99,2026-03-27,despesa,moradia,803
99,2026-02-18,receita,salario,9148
99,2026-03-26,despesa,moradia,1936
99,2026-02-13,receita,salario,9148
99,2026-03-28,receita,salario,9148
99,2026-03-25,receita,salario,9148
99,2026-01-28,despesa,alimentacao,966
99,2026-03-20,despesa,moradia,86
99,2026-03-18,despesa,lazer,94
99,2026-01-18,receita,salario,9148
99,2026-02-05,receita,salario,9148
99,2026-02-21,despesa,alimentacao,1373
99,2026-01-07,receita,salario,9148
100,2026-03-09,despesa,transporte,1779
100,2026-03-10,receita,salario,6392
100,2026-02-11,despesa,lazer,280
100,2026-03-10,despesa,lazer,1595
100,2026-03-01,despesa,lazer,1478
100,2026-01-08,receita,salario,6392
100,2026-03-19,receita,salario,6392
100,2026-03-26,receita,salario,6392
100,2026-01-17,despesa,lazer,746
100,2026-03-03,despesa,alimentacao,1518
100,2026-02-09,despesa,transporte,1648
100,2026-01-19,despesa,transporte,1746
100,2026-01-13,despesa,moradia,658
100,2026-03-03,despesa,educacao,1877
100,2026-01-10,despesa,alimentacao,1898
100,2026-01-01,despesa,transporte,268
100,2026-01-21,despesa,alimentacao,129
100,2026-02-25,despesa,alimentacao,1445
100,2026-01-20,despesa,moradia,74
100,2026-01-28,receita,salario,6392
101,2026-01-21,despesa,transporte,1783
101,2026-02-26,receita,salario,9441
101,2026-03-06,despesa,educacao,1499
101,2026-01-21,despesa,educacao,601
101,2026-03-08,despesa,educacao,286
101,2026-02-24,receita,salario,9441
101,2026-02-13,receita,salario,9441
101,2026-03-26,despesa,lazer,1441
101,2026-03-28,despesa,transporte,422
101,2026-03-18,despesa,lazer,250
101,2026-03-22,despesa,lazer,324
101,2026-03-24,despesa,lazer,1191
101,2026-03-04,despesa,moradia,364
101,2026-01-20,despesa,moradia,332
101,2026-02-16,despesa,alimentacao,623
101,2026-01-19,despesa,alimentacao,472
101,2026-03-23,receita,salario,9441
101,2026-03-12,despesa,transporte,1621
101,2026-02-09,receita,salario,9441
101,2026-01-25,despesa,transporte,253
102,2026-03-09,despesa,moradia,245
102,2026-02-20,receita,salario,8850
102,2026-03-10,despesa,alimentacao,1130
102,2026-03-24,despesa,alimentacao,578
102,2026-01-30,despesa,lazer,1684
102,2026-01-23,despesa,educacao,1408
102,2026-02-01,despesa,educacao,320
102,2026-01-28,despesa,educacao,468
102,2026-03-27,despesa,moradia,1438
102,2026-03-17,despesa,educacao,774
102,2026-02-18,despesa,educacao,1595
102,2026-02-16,receita,salario,8850
102,2026-03-03,receita,salario,8850
102,2026-03-27,despesa,lazer,1100
102,2026-01-18,despesa,transporte,1038
102,2026-03-23,despesa,moradia,871
102,2026-02-03,despesa,alimentacao,1475
102,2026-02-07,receita,salario,8850
102,2026-01-09,despesa,lazer,543
102,2026-03-13,despesa,educacao,596
103,2026-03-23,receita,salario,11411
103,2026-01-30,despesa,alimentacao,1541
103,2026-03-05,despesa,lazer,1277
103,2026-03-07,despesa,moradia,1223
103,2026-01-31,receita,salario,11411
103,2026-01-20,receita,salario,11411
103,2026-02-24,receita,salario,11411
103,2026-03-29,receita,salario,11411
103,2026-01-07,despesa,educacao,189
103,2026-01-05,despesa,moradia,859
103,2026-01-12,despesa,lazer,499
103,2026-03-15,despesa,alimentacao,1181
103,2026-01-17,receita,salario,11411
103,2026-03-03,receita,salario,11411
103,2026-02-03,receita,salario,11411
103,2026-02-14,despesa,transporte,1967
103,2026-02-03,despesa,educacao,1151
103,2026-03-11,despesa,moradia,1489
103,2026-03-08,despesa,alimentacao,1927
103,2026-03-15,receita,salario,11411
104,2026-03-17,despesa,alimentacao,706
104,2026-01-07,receita,salario,9456
104,2026-03-07,receita,salario,9456
104,2026-03-29,receita,salario,9456
104,2026-01-06,despesa,transporte,1041
104,2026-03-15,receita,salario,9456
104,2026-03-18,despesa,lazer,585
104,2026-01-04,despesa,transporte,1556
104,2026-01-03,despesa,transporte,918
104,2026-02-09,despesa,lazer,852
104,2026-02-25,despesa,lazer,1369
104,2026-03-18,despesa,lazer,895
104,2026-01-13,despesa,alimentacao,1858
104,2026-02-05,despesa,alimentacao,404
104,2026-03-22,despesa,educacao,1834
104,2026-03-18,despesa,educacao,869
104,2026-02-12,despesa,transporte,583
104,2026-02-24,despesa,transporte,1517
104,2026-02-27,despesa,educacao,1654
104,2026-03-25,despesa,moradia,1086
105,2026-02-10,receita,salario,7876
105,2026-01-12,despesa,transporte,1019
105,2026-02-26,despesa,moradia,1409
105,2026-02-14,receita,salario,7876
105,2026-01-05,despesa,moradia,1967
105,2026-03-12,receita,salario,7876
105,2026-01-10,despesa,lazer,211
105,2026-03-08,receita,salario,7876
105,2026-03-16,despesa,alimentacao,1139
105,2026-03-11,receita,salario,7876
105,2026-02-01,despesa,educacao,787
105,2026-02-19,despesa,alimentacao,445
105,2026-03-12,receita,salario,7876
105,2026-02-14,despesa,educacao,1966
105,2026-01-23,receita,salario,7876
105,2026-03-11,despesa,alimentacao,263
105,2026-03-25,receita,salario,7876
105,2026-03-13,despesa,educacao,1125
105,2026-02-02,despesa,alimentacao,1312
105,2026-01-05,receita,salario,7876
106,2026-02-07,receita,salario,11978
106,2026-02-06,despesa,lazer,528
106,2026-03-05,despesa,moradia,731
106,2026-02-17,despesa,educacao,136
106,2026-01-16,receita,salario,11978
106,2026-02-04,despesa,moradia,563
106,2026-01-13,despesa,educacao,1900
106,2026-03-10,despesa,educacao,230
106,2026-02-14,despesa,lazer,1262
106,2026-02-27,despesa,alimentacao,1995
106,2026-01-07,receita,salario,11978
106,2026-02-22,receita,salario,11978
106,2026-03-10,despesa,educacao,787
106,2026-02-22,despesa,alimentacao,203
106,2026-02-17,receita,salario,11978
106,2026-01-09,despesa,lazer,231
106,2026-02-20,despesa,transporte,943
106,2026-01-03,despesa,moradia,78
106,2026-01-11,receita,salario,11978
106,2026-02-27,receita,salario,11978
107,2026-01-21,despesa,educacao,1175
107,2026-02-15,receita,salario,11747
107,2026-02-05,despesa,lazer,387
107,2026-03-06,despesa,alimentacao,1364
107,2026-01-31,receita,salario,11747
107,2026-01-01,despesa,educacao,1559
107,2026-03-25,receita,salario,11747
107,2026-02-20,receita,salario,11747
107,2026-03-05,despesa,alimentacao,826
107,2026-01-02,despesa,transporte,279
107,2026-03-02,despesa,educacao,1187
107,2026-03-17,despesa,moradia,134
107,2026-02-18,despesa,educacao,1057
107,2026-02-18,despesa,moradia,1462
107,2026-03-31,despesa,alimentacao,1054
107,2026-03-31,despesa,educacao,285
107,2026-01-26,despesa,lazer,1839
107,2026-01-15,despesa,lazer,1330
107,2026-01-16,despesa,transporte,997
107,2026-02-16,despesa,lazer,937
108,2026-03-21,despesa,transporte,198
108,2026-03-07,despesa,alimentacao,1751
108,2026-03-31,receita,salario,14261
108,2026-02-15,despesa,moradia,505
108,2026-01-08,despesa,alimentacao,1272
108,2026-03-05,despesa,moradia,249
108,2026-03-04,receita,salario,14261
108,2026-01-20,despesa,moradia,1375
108,2026-01-31,despesa,transporte,654
108,2026-01-09,receita,salario,14261
108,2026-01-26,despesa,lazer,551
108,2026-03-21,despesa,lazer,1438
108,2026-02-06,receita,salario,14261
108,2026-01-23,despesa,transporte,1166
108,2026-03-21,despesa,transporte,481
108,2026-02-07,receita,salario,14261
108,2026-03-14,receita,salario,14261
108,2026-03-29,despesa,alimentacao,1614
108,2026-02-20,receita,salario,14261
108,2026-03-13,despesa,transporte,1462
109,2026-02-11,receita,salario,6622
109,2026-02-05,receita,salario,6622
109,2026-02-27,receita,salario,6622
109,2026-01-25,despesa,lazer,972
109,2026-01-01,receita,salario,6622
